Timestamp;Filename;OCR_Text;Perusahaan tidak jelas atau tidak ada informasi valid (40%);Deskripsi posisi, persyaratan, dan lokasi kerja yang tidak jelas (25%);Deskripsi pekerjaan tidak spesifik (Jobdesc) (20%);Tidak ada proses wawancara dan seleksi yang jelas(5%);Ada permintaan biaya pendaftaran(5%);Gaji tidak realistis (5%);Total;Label
2022-10-19T01:27:39.000Z;2022-10-19_post_lokerjakarta.info863_image.jpg;"YYuulti Mega Finance mencari SMO, SRO, dan KAS. Syarat: Pria/Wanita, usia maksimal 30 (SMO, SRO) atau 35 (KAS) tahun, pendidikan minimal SMA (SMO, SRO) atau D3 (KAS), berpenampilan menarik, komunikatif, negosiator baik, aktif di media sosial, pengalaman di marketing dana tunai diutamakan. Lokasi: Cinere, Pondok Aren, Cempaka Mas, Pondok Bambu. Lamaran: hendraapr@gmail.com, hendra.aprianto@megafinance.co.id dengan subjek ""Nama-Posisi-Lokasi kerja"".";0;0;0,2;0;0;0;0,2;Not Fraud
2022-10-19T01:25:28.000Z;2022-10-19_post_lokerjakarta.info864_image.jpg;Enatura Restaurant mencari Server. Walk-in interview di Jakarta Selatan. Syarat: Pria/Wanita, usia maksimal 28 tahun, pendidikan minimal SMA/K, domisili Jakarta Selatan, penampilan menarik, fisik sehat, tinggi badan minimal 165 cm, sudah vaksin ke-3, pengalaman kerja Server minimal 1 tahun. Dokumen: CV, surat lamaran, foto 3x4, fotokopi KTP, KK, sertifikat vaksin, surat pengalaman kerja. Pakaian: Atasan putih, bawahan hitam. Interview: Kamis, 20 Oktober 2022, 09.00-14.00, Kantor Einstein Science Project, Promenade 20 Unit FG, Jl. Bangka Raya No. 20, Mampang Prapatan, Jakarta Selatan.;0;0,25;0;0;0;0;0,25;Not Fraud
2022-10-19T01:24:24.000Z;2022-10-19_post_lokerjakarta.info865_image.jpg;BULUEYES Studio Eyelash Extension mencari Therapist. Syarat: Wanita maksimal 29 tahun, diutamakan pengalaman di eyelash/nail/wax, tertarik di dunia kecantikan, memiliki ijazah SMA/SMK. Fasilitas: Sistem kerja kontrak, kenaikan gaji dan karir, gaji, bonus, tips, subsidi kost dan mess. Penempatan: Kelapa Gading, Pinang Ranti, Cikini. Lamaran: 0878-7222-2337.;0;0;0;0;0;0;0;Not Fraud
2022-10-18T04:14:40.000Z;2022-10-18_post_lokerjakarta.info866_image.jpg;Asuransi Raksa mencari Management Associate. Syarat: Sarjana dengan IPK minimal 3.00, maksimal usia 23 tahun, fresh graduate, adaptif, inovatif, kuat dalam bisnis, siap ditempatkan di seluruh Indonesia, fasih berbahasa Inggris. Lamaran: bit.ly/REKRUTMENMA2022.;0;0;0;0;0;0;0;Not Fraud
2022-10-18T03:02:06.000Z;2022-10-18_post_lokerjakarta.info867_image.jpg;Enatura Restaurant melakukan Walk in Interview untuk posisi Server. Penempatan: Jakarta Selatan. Syarat: Pria/Wanita, usia maksimal 28 tahun, pendidikan minimal SMA/K, domisili Jakarta Selatan, penampilan menarik, tinggi badan minimal 165 cm, sudah vaksin ke-3, pengalaman kerja Server minimal 1 tahun. Dokumen: CV, surat lamaran, foto 3x4, fotokopi KTP/KK/sertifikat vaksin, surat pengalaman kerja. Pakaian: Atasan putih, bawahan hitam. Interview: Kamis, 20 Oktober 2022, 09.00-14.00, Kantor Einstein Science Project, Promenade 20 Unit FG, Jl. Bangka Raya No. 20, Mampang Prapatan, Jakarta Selatan.;0;0,25;0;0;0;0;0,25;Not Fraud
2022-10-18T02:57:58.000Z;2022-10-18_post_lokerjakarta.info868_image.jpg;BULUEYES Studio Eyelash Extension mencari Therapist Wanita, maksimal 29 tahun, dengan atau tanpa pengalaman di bidang eyelash, nail, atau wax. Syarat: Ijazah SMA/SMK Sederajat. Fasilitas: Sistem kerja kontrak, pelatihan, kenaikan gaji dan karir, gaji, bonus, tips, subsidi kost dan mess. Penempatan: Kelapa Gading, Pinang Ranti, Cikini Jakarta Pusat. Lamaran: 0878-7222-2337.;0;0;0;0;0;0;0;Not Fraud
2022-10-18T02:55:01.000Z;2022-10-18_post_lokerjakarta.info869_image.jpg;Asuransi Raksa Pratikarra membuka lowongan Management Associate. Syarat: Gelar sarjana dengan IPK minimal 3.00, usia maksimal 23 tahun, fresh graduate, adaptif, inovatif, bisnis, bersedia ditempatkan di seluruh Indonesia, fasih berbahasa Inggris. Lamaran: bit.ly/REKRUTMENMA2022.;0;0;0;0;0;0;0;Not Fraud
2022-10-18T02:53:27.000Z;2022-10-18_post_lokerjakarta.info870_image.jpg;KOBUS SMART SERVICE mencari Field Collector (Fieldcoll). Syarat: Pendidikan minimal SMA sederajat, usia maksimal 35 tahun, berorientasi pada target dan hasil, jujur, disiplin, kerjasama, dinamis, memiliki kendaraan bermotor dan SIM C. Fasilitas: Gaji Pokok UMR, insentif bulanan, tunjangan lainnya. Lamaran: recruitment@kobus.id dengan subjek posisi & wilayah (contoh: ARO_JAKARTA).;0;0,25;0;0;0;0;0,25;Not Fraud
2022-10-18T02:47:55.000Z;2022-10-18_post_lokerjakarta.info871_image.jpg;"NUSA International Logistics mencari Sales Executive. Syarat: Minimal lulusan SMA atau sederajat, usia maksimal 28 tahun, fresh graduate welcome, kemampuan komunikasi baik, komitmen, siap belajar. Fasilitas: Gaji, akomodasi, bonus, jenjang karir. Lamaran: recruitment.id@nusalogistics.com dengan subjek ""APPLY_NAMA_POSISI"".";0;0,25;0;0;0;0;0,25;Not Fraud
2022-10-18T02:41:50.000Z;2022-10-18_post_lokerjakarta.info872_image.jpg;KUPU membuka berbagai lowongan kerja, termasuk Staf Admin Audit, Chef, Staf HRD, Packer & Logistics, dan Product Designer di MARBLE & Co. Syarat dan fasilitas bervariasi sesuai posisi. Lamaran: Link yang disediakan di setiap lowongan.;0,4;0,25;0,2;0,05;0;0;0,9;Fraud
2022-10-18T02:41:01.000Z;2022-10-18_post_lokerjakarta.info873_image.jpg;"NASI GORENG BAPALO mencari Crew Outlet. Syarat: Pendidikan minimal SMA/K Sederajat. Lamaran: hrd.nasgorbapalo@gmail.com dengan subjek ""Name_Crew_Jakarta"".";0;0,25;0,2;0;0;0;0,45;Not Fraud
2022-10-18T02:39:32.000Z;2022-10-18_post_lokerjakarta.info874_image.jpg;NAFILNAILS di Plaza Kalibata mencari Therapist Mani Pedi. Syarat: Wanita, usia maksimal 25 tahun, pendidikan SMA sederajat, suka menggambar, sesuai domisili, bisa berkomunikasi dengan baik. Fasilitas: Gaji pokok, komisi, uang harian, bonus, tips. Jam kerja shift. Lamaran: WhatsApp 082143918855 atau email ke WA 16-19 Oktober 2022.;0;0;0,2;0;0;0;0,2;Not Fraud
2022-10-18T02:38:44.000Z;2022-10-18_post_lokerjakarta.info875_image.jpg;ACC mencari Sales Officer. Syarat: Pendidikan minimal D3/S1 dengan IPK minimal 2.50, usia maksimal 30 tahun, memiliki SIM C dan kendaraan bermotor, suka berinteraksi dengan orang baru. Lamaran: accfatmawatizozl@gmail.com. Informasi lebih lanjut: career.acc.co.id/faq-applicant.;0,4;0,25;0,2;0;0;0;0,85;Fraud
2022-10-18T01:46:49.000Z;2022-10-18_post_lokerjakarta.info877_image.jpg;"MARBLE & Co mencari Product Designer. Tugas: Membantu desainer utama dalam sketsa desain koleksi baru, menciptakan desain yang sesuai dengan desain interior rumah saat ini. Syarat: Mampu mengoperasikan aplikasi Autocad & SketchUp, pria/wanita, maksimal 30 tahun, paham desain interior, dekorasi rumah, dan furnitur, kreatif, memenuhi deadline. Lamaran: Marblenco.id@gmail.com dengan subjek ""Product Designer"", lokasi Jakarta Pusat.";0;0;0;0;0;0;0;Not Fraud
2022-10-18T01:39:35.000Z;2022-10-18_post_lokerjakarta.info878_image.jpg;"NASI GORENG BAPALO mencari Crew Outlet. Syarat: Pendidikan minimal SMA/K Sederajat. Lamaran: hrd.nasgorbapalo@gmail.com dengan subjek ""Name_Crew_Jakarta"".";0;0,25;0;0;0;0;0,25;Not Fraud
2022-10-18T01:36:16.000Z;2022-10-18_post_lokerjakarta.info879_image.jpg;NAFILNAILS di Plaza Kalibata membutuhkan Therapist Mani Pedi. Syarat: Wanita, usia maksimal 25 tahun, pendidikan SMA sederajat, suka menggambar, mampu berkomunikasi dengan baik, kontrak kerja tahunan, tidak sedang kuliah. Fasilitas: Gaji pokok, komisi, uang harian, bonus, tips, jam kerja shift. Lamaran: 082143918855 (WhatsApp) antara 16-19 Oktober 2022.;0;0;0,2;0;0;0;0,2;Not Fraud
2022-10-17T12:08:08.000Z;2022-10-17_post_lokerjakarta.info880_image.jpg;ACC mencari Sales Officer. Syarat: Pendidikan minimal D3/S1 dengan IPK minimal 2.50, usia maksimal 30 tahun, memiliki SIM C dan kendaraan bermotor, suka berinteraksi dengan orang baru. Tugas: Bertanggung jawab memperoleh aplikasi kredit dengan menjalin hubungan dengan dealer-dealer otomotif. Lamaran: accfatmawatizozl@gmail.com, informasi lebih lanjut di career.acc.co.id/faq-applicant.;0,4;0,25;0;0;0;0;0,65;Not Fraud
2022-10-17T09:21:38.000Z;2022-10-17_post_lokerjakarta.info881_image.jpg;BSD Bakery/Pastry membutuhkan Asisten Chef. Syarat: Laki-laki/Perempuan, pendidikan terakhir SMA/SMK di bidang tataboga, jujur, gesit, bertanggung jawab, bisa bekerja dalam tim, manajemen emosi dan pribadi yang baik, kreatif dalam bakery/pastry. Lamaran: Marcellaoliviaa@gmail.com.;0;0,25;0;0;0;0;0,25;Not Fraud
2022-10-17T09:20:15.000Z;2022-10-17_post_lokerjakarta.info882_image.jpg;BSD juga mencari Barista. Syarat: Laki-laki/Perempuan, maksimal 25 tahun, pengalaman minimal 1 tahun sebagai barista, pendidikan minimal SMA/SMK, bisa bekerja dalam tim, manajemen emosi dan pribadi yang baik, tertarik dan kreatif tentang kopi. Lamaran: Marcellaoliviaa@gmail.com.;0,4;0,25;0;0;0;0;0,65;Not Fraud
2022-10-17T09:03:55.000Z;2022-10-17_post_lokerjakarta.info883_image.jpg;BSD Bakery/Pastry mencari Chef. Syarat: Laki-laki/Perempuan, maksimal 35 tahun, pengalaman minimal 1 tahun di bidang pastry/bakery, pendidikan minimal SMK/D3 tataboga, manajemen emosi dan pribadi yang baik, kreatif membuat cake dan roti. Lamaran: Marcellaoliviaa@gmail.com.;0;0,25;0;0;0;0;0,25;Not Fraud
2022-10-17T08:36:04.000Z;2022-10-17_post_lokerjakarta.info884_image.jpg;Jakarta Hyundai Andalan mencari Sales Consultant. Syarat: Pria/Wanita, usia maksimal 27 tahun, pendidikan minimal SMA/SMK, pengalaman 1 tahun di otomotif, berpenampilan menarik, terbiasa dengan target, kualifikasi pemasaran digital. Fasilitas: Gaji tetap, insentif, BPJS, trip, reward. Lamaran: adiguna.taufan@andalangroup.com, kontak Adi Taufan 0813 8681 1777.;0;0;0;0;0;0;0;Not Fraud
2022-10-17T06:58:41.000Z;2022-10-17_post_lokerjakarta.info885_combined.jpg;GLAM SHINE COSMETICS mencari Head of Finance Office. Syarat: Usia maksimal 27 tahun, pendidikan S1 Akuntansi, passion di Finance, mengerti PPH 21, 22, 23, PPN, pengalaman di bidang Finance, terbiasa dengan e-banking, petty cash, kas besar perusahaan, komunikatif, jujur, teliti, fokus, cekatan, mampu bekerja di bawah tekanan. Lamaran: Glamshineofficial@gmail.com, kontak Ibu. Dini 0818-687-114, lokasi Pinang, Kota Tangerang.;0;0;0;0;0;0;0;Not Fraud
2022-10-17T06:32:31.000Z;2022-10-17_post_lokerjakarta.info886_image.jpg;Kopi Oey membutuhkan Staff R&D. Syarat: Pria/Wanita, usia maksimal 35 tahun, pendidikan minimal D3 (Teknologi Pangan diutamakan), pengalaman di R&D food & beverages minimal 2 tahun, pengetahuan tentang makanan nusantara, paham produksi pangan olahan. Lamaran: Jl. KH. Agus Salim No. 20, Kebon Sirih, Menteng, Jakarta Pusat atau email hrd.oey@gmail.com, kontak 0857 2470 4414.;0;0,25;0;0;0;0;0,25;Not Fraud
2022-10-17T05:53:37.000Z;2022-10-17_post_lokerjakarta.info887_image.jpg;Fingerspot mencari Care Officer. Syarat: Laki-laki, usia maksimal 26 tahun, pendidikan D3/S1 bidang komputer, pengalaman teknis komputer jaringan minimal 2 tahun, pengalaman penjualan diutamakan, berpenampilan bersih dan rapi, komunikatif, memiliki motor, SIM C, bersedia mobile. Tugas: Konsultasi produk, training, instalasi, troubleshooting. Lamaran: bit.ly/lamarfingerspot, lokasi Mangga Dua.;0;0;0;0;0;0;0;Not Fraud
2022-10-17T05:08:39.000Z;2022-10-17_post_lokerjakarta.info888_image.jpg;Dandan ID mencari Digital Marketing Specialist. Syarat: Pria/Wanita, minimal SMA/SMK/D3, pengalaman di digital marketing minimal 2 tahun, menguasai SEO/SEM, Google Ads, Facebook Ads, Instagram Ads, TikTok Ads, YouTube Ads, strategi & budget iklan, copywriting, kreatif, bisa bekerja tim, jujur, disiplin, bertanggung jawab. Lamaran: bit.ly/Loker-DigitalMarketing.;0;0,25;0;0;0;0;0,25;Not Fraud
2022-10-17T04:25:43.000Z;2022-10-17_post_lokerjakarta.info889_image.jpg;"Paperpack Printama mencari Graphic Designer. Syarat: Pendidikan minimal D3, usia maksimal 35 tahun, menguasai Adobe Illustrator, Photoshop, up to date dengan desain packaging, kreatif. Fasilitas: Ditempatkan di Karawaci, Tangerang, pengalaman di industri kosmetik nilai tambah. Lamaran: sheba.humaira@gmail.com dengan subjek ""Loker Graphic Designer"".";0;0;0;0;0;0;0;Not Fraud
2022-10-17T04:22:18.000Z;2022-10-17_post_lokerjakarta.info890_image.jpg;"NUSA International Logistics mencari Sales Executive. Syarat: Minimal lulusan SMA atau sederajat, usia maksimal 28 tahun, fresh graduate, kemampuan komunikasi baik, komitmen, siap belajar. Fasilitas: Gaji, akomodasi, bonus, jenjang karir. Lamaran: recruitment.id@nusalogistics.com dengan subjek ""APPLY_NAMA_POSISI"".";0;0,25;0;0;0;0;0,25;Not Fraud
2022-10-17T03:00:46.000Z;2022-10-17_post_lokerjakarta.info891_image.jpg;PT Prakarsa Jaya Sentosa, perusahaan di bidang underwear dan produk terkait, berlokasi di Jakarta, mencari tenaga sales. Syarat: Pria, usia maksimal 30 tahun, pengalaman minimal 1 tahun di sales FMCG atau tekstil, menangani wilayah DKI Jakarta, bertanggung jawab atas target dan tagihan outlet, memiliki kendaraan roda dua dan SIM C aktif, pendidikan minimal SMA. Fasilitas: Gaji, komisi, uang makan. Lamaran: alhendrasta@gmail.com atau jaeniahmad61@gmail.com.;0;0;0;0;0;0;0;Not Fraud
2022-10-17T02:50:32.000Z;2022-10-17_post_lokerjakarta.info892_image.jpg;NAFILNAILS Plaza Kalibata sedang merekrut Therapist Mani Pedi. Syarat: Wanita, usia maksimal 25 tahun, pendidikan SMA sederajat, suka menggambar, sesuai domisili, mampu berkomunikasi dengan baik, pengalaman tidak diutamakan, kontrak kerja tahunan, tidak sedang kuliah. Fasilitas: Gaji pokok, komisi, uang harian, bonus, tips, jam kerja shift. Lamaran: 082143918855 (WhatsApp) antara 16-19 Oktober 2022.;0;0,25;0,2;0;0;0;0,45;Not Fraud
2022-10-17T02:18:01.000Z;2022-10-17_post_lokerjakarta.info893_image.jpg;The Nawaab di Citra7 Kalideres membutuhkan Waitress. Syarat: Wanita, usia 18-26 tahun, berpenampilan menarik dan energik, latar belakang minimal SMK semua jurusan (diutamakan perhotelan/hospitality), pengalaman minimal 6 bulan di resto/bar/hotel, mampu berkomunikasi dengan baik dalam tim, jujur, disiplin, taat peraturan. Lamaran: +6283131405309 (WhatsApp).;0;0,25;0;0;0;0;0,25;Not Fraud
2022-10-17T02:14:06.000Z;2022-10-17_post_lokerjakarta.info894_image.jpg;"PT Gedebuk Kuliner Group mencari Waitress/Cashier untuk outlet Jelambar. Syarat: Wanita, usia 18-21 tahun, minimal lulusan SMA/SMK/sederajat, jujur, cepat dan gesit, full time, tidak sedang berkuliah, mampu bekerja shift. Lamaran: gedebukjelambar@gmail.com dengan subjek ""Cashier/Waitress"".";0;0;0;0;0;0;0;Not Fraud
2022-10-17T01:48:29.000Z;2022-10-17_post_lokerjakarta.info895_image.jpg;PT Anugerah Pujian Indah mencari Admin Sales dan Teknisi. Syarat: Usia 20-30 tahun, pendidikan minimal SMA/SMK, pengalaman diutamakan. Lamaran: harimannco@gmail.com, lokasi Jakarta Pusat.;0;0;0,2;0;0;0;0,2;Not Fraud
2022-10-17T01:41:21.000Z;2022-10-17_post_lokerjakarta.info896_image.jpg;"Bosman Jakarta Selatan, Jakarta Timur, Depok membutuhkan Crew Outlet. Syarat: Pendidikan minimal SMA/SMK, memiliki smartphone Android, kendaraan roda 2, bersedia bekerja shift, jujur, disiplin, bertanggung jawab. Lamaran: hrd.bosmanjakarta@gmail.com dengan subjek ""Crew_Penempatan_Nama"".";0;0;0,2;0;0;0;0,2;Not Fraud
2022-10-16T10:00:35.000Z;2022-10-16_post_lokerjakarta.info897_image.jpg;"Abode di Lebak Bulus, Jakarta Selatan, membutuhkan Full-Time Cook. Syarat: Usia maksimal 30 tahun, pengalaman minimal 1-2 tahun, mahir masak masakan Indonesia/Western, bisa mengikuti resep, diutamakan tinggal di sekitar Lebak Bulus, rajin, teliti, sopan, bisa bekerja dalam tim, bersedia bekerja di hari libur, pendidikan minimal SMA/SMK. Lamaran: hello.abodecoffee@gmail.com dengan subjek ""hire cooker"".";0;0;0;0;0;0;0;Not Fraud
2022-10-16T05:54:13.000Z;2022-10-16_post_lokerjakarta.info898_image.jpg;Rainbrow mencari Content Creator Social Media Marketing. Syarat: Wanita, Bachelor Degree, pengalaman minimal 2 tahun, kemampuan komunikasi lisan dan tulisan yang baik, selera seni dan kelas yang baik. Lamaran: rainbrow@gmail.com.;0;0,25;0,2;0;0;0;0,45;Not Fraud
2022-10-16T05:48:03.000Z;2022-10-16_post_lokerjakarta.info899_image.jpg;Asuransi Raksa Pratikarra membuka lowongan Management Associate. Syarat: Sarjana dengan IPK minimal 3.00, di bidang apa pun, usia maksimal 23 tahun, fresh graduate, adaptif, inovatif, berorientasi bisnis, bersedia ditempatkan di seluruh Indonesia, fasih berbahasa Inggris. Lamaran: bit.ly/REKRUTMENMA2022.;0;0;0;0;0;0;0;Not Fraud
2022-10-16T05:38:31.000Z;2022-10-16_post_lokerjakarta.info900_image.jpg;KOBUS SMART SERVICE mencari Field Collector. Syarat: Pendidikan minimal SMA sederajat, usia maksimal 35 tahun, berorientasi pada target dan hasil, jujur, disiplin, kerjasama, dinamis, memiliki kendaraan bermotor dan SIM C, bersedia untuk lokasi penempatan di wilayah Jakarta, Bekasi, Depok, Bogor. Lamaran: recruitment@kobus.id dengan subjek kode posisi & wilayah.;0;0;0;0;0;0;0;Not Fraud
2022-10-16T05:34:24.000Z;2022-10-16_post_lokerjakarta.info901_image.jpg;Butik FERO YU mencari Konten Kreator. Syarat: Diutamakan wanita maksimal 27 tahun, pendidikan minimal D3, menguasai fotografi dan desain grafis khusus Fashion, videografi, pembuatan content planning, ide kreatif dan original, aktif dan mengikuti tren sosial media, khususnya TikTok & IG, kemampuan komunikasi baik dan terbiasa tampil di depan kamera. Lamaran: 081519628131 (WhatsApp), lokasi Cengkareng, Jakarta Barat.;0;0;0;0;0;0;0;Not Fraud
2022-10-16T05:19:38.000Z;2022-10-16_post_lokerjakarta.info902_combined.jpg;Coway membutuhkan Konsultan Produk. Syarat: Diutamakan Wanita, SKCK, pendidikan minimal SMA/SMK, memiliki kendaraan pribadi dan SIM C. Fasilitas: Gaji pokok, komisi, insentif, pelatihan, jenjang karir, asuransi kesehatan. Lamaran: bit.ly/CodyRecruitment.;0;0,25;0,2;0;0;0;0,45;Not Fraud
2022-10-16T03:58:59.000Z;2022-10-16_post_lokerjakarta.info903_image.jpg;"PT Mutter Berhasil Beruntung mencari Sales Promotion Girl (SPG). Syarat: Wanita maksimal 30 tahun, pendidikan minimal SMA/SMK, lajang/sudah menikah, pengalaman sebagai SPG (produk mom and baby/BREAST PUMP), kemampuan komunikasi, negosiasi, mampu bekerja di bawah tekanan. Lamaran: mutter.loker@gmail.com dengan subjek ""SPG - Nama Domisili"".";0;0,25;0,2;0;0;0;0,45;Not Fraud
2022-10-16T03:53:32.000Z;2022-10-16_post_lokerjakarta.info904_image.jpg;"Nusa International Logistics mencari Sales Executive. Syarat: Minimal lulusan SMA atau sederajat, usia maksimal 28 tahun, fresh graduate, kemampuan komunikasi yang baik, komitmen, siap belajar. Lamaran: recruitment.id@nusalogistics.com dengan subjek ""APPLY_NAMA_POSISI"".";0;0,25;0,2;0;0;0;0,45;Not Fraud
2022-10-16T03:45:28.000Z;2022-10-16_post_lokerjakarta.info905_image.jpg;NAFILNAILS di Plaza Kalibata mencari Therapist Mani Pedi. Syarat: Wanita, usia maksimal 25 tahun, pendidikan SMA sederajat, suka menggambar, sesuai domisili, mampu berkomunikasi dengan baik, kontrak kerja tahunan, tidak sedang kuliah. Fasilitas: Gaji pokok, komisi, uang harian, bonus, tips, jam kerja shift. Lamaran: WhatsApp 082143918855, Instagram @NAFILNAILS, antara 16-19 Oktober 2022.;0;0;0,2;0;0;0;0,2;Not Fraud
2022-10-15T10:01:02.000Z;2022-10-15_post_lokerjakarta.info906_image.jpg;"Multifungsi membutuhkan Purchasing. Syarat: Perempuan, usia 20-30 tahun, lulusan SMA sederajat, pengalaman minimal 2 tahun di Purchasing/Buyer, komunikatif, mahir menggunakan Ms. Office dan internet. Tugas: Pemesanan, follow up pesanan, memahami kebutuhan customer, mencari dan menganalisa supplier. Fasilitas: Gaji pokok, BPJS Kesehatan Ketenagakerjaan, THR, bonus, insentif. Lamaran: recruitment@multifungsi.id dengan subjek ""Purchasing_Nama Pelamar"".";0;0,25;0;0;0;0;0,25;Not Fraud
2022-10-15T07:50:01.000Z;2022-10-15_post_lokerjakarta.info907_image.jpg;Cafe & Restaurant Baby Face mencari Cook Helper & Server. Syarat: Pria/Wanita, maksimal 28 tahun, bisa bekerja di hari libur umum, kerja tim, di bawah tekanan, multitasking, fleksibel, pengalaman minimal 1 tahun. Lokasi: Golf Island, PIK. Lamaran: babyfaceplanets.pluit@gmail.com.;0;0;0;0;0;0;0;Not Fraud
2022-10-15T06:58:19.000Z;2022-10-15_post_lokerjakarta.info908_image.jpg;Stube Group mencari Waiter & Steward. Syarat: Usia minimal 25 tahun, pendidikan minimal SMA/SMK, pengalaman minimal 2 tahun di Food and Beverage, bertanggung jawab, jujur, komunikatif, kerjasama tim. Lamaran: stubejakarta.hrd@gmail.com.;0;0;0;0;0;0;0;Not Fraud
2022-10-15T06:54:29.000Z;2022-10-15_post_lokerjakarta.info909_image.jpg;"PT. Limas Sentosa Antarnusa membutuhkan Head of Finance. Syarat: Lulusan minimal S1 Akuntansi, IPK min 2.8, diutamakan laki-laki, usia 30-38 tahun, pengalaman kerja 5 tahun di keuangan, menguasai Excel, jujur, bijaksana, responsif, tegas, komunikatif, negosiasi, aplikasi Zahir, laporan keuangan, perpajakan, analisa keuangan, konsep ekspedisi dan logistik. Lamaran: recruitment@limassentosa.co.id dengan subjek ""Name Position_City_No HP"".";0;0,25;0;0;0;0;0,25;Not Fraud
2022-10-15T02:46:00.000Z;2022-10-15_post_lokerjakarta.info910_image.jpg;Ray Jatiwaringin mencari Sales Executive. Syarat: Pria/Wanita, maksimal 28 tahun, pendidikan minimal SMA/SMK, aktif di media sosial, komunikatif, jujur, sopan, tangguh, memiliki kendaraan roda 2 (SIM C), pengalaman di bidang sales. Lamaran: Hardi.piaggiovespa@gmail.com.;0;0,25;0,2;0;0;0;0,45;Not Fraud
2022-10-15T02:34:15.000Z;2022-10-15_post_lokerjakarta.info911_image.jpg;"NBL mencari Staff Accounting. Syarat: Pria/Wanita, usia 18-30 tahun, pendidikan minimal D3/S1, pengalaman minimal 1 tahun, diutamakan jurusan akuntansi/ekonomi/perpajakan, jujur, disiplin, kerja sama. Lokasi: Jakarta Utara. Lamaran: hrdnblautan@gmail.com, Kontak NBL 0857-1000-5330 dengan subjek ""staff_Accounting"".";0;0;0;0;0;0;0;Not Fraud
2022-10-15T02:16:24.000Z;2022-10-15_post_lokerjakarta.info912_image.jpg;Lowongan Guru SD 4-6. Syarat: Minimal pendidikan D3/S1 jurusan PTKI/SD, usia 23-35 tahun (Laki-laki/Perempuan), pengalaman mengajar di sekolah, sabar, kreatif, bertanggung jawab, mau belajar. Lamaran: ursula.duta@gmail.com, Kontak 087783203837/081298242554.;0,4;0;0;0;0;0;0,4;Not Fraud
2022-10-15T02:11:41.000Z;2022-10-15_post_lokerjakarta.info913_image.jpg;KUPU membuka lowongan untuk posisi General Affair Administration di Jakarta Barat. Syarat: Pendidikan minimal SMA/SMK atau sederajat, pengalaman kerja di bidang yang sama, kemampuan administrasi & komunikasi yang baik, literasi komputer. Gaji: Rp4,000,000/Bulan. Lamaran: bit.ly/bjagaadmin.;0,4;0;0;0;0;0,05;0,45;Not Fraud
2022-10-15T02:10:47.000Z;2022-10-15_post_lokerjakarta.info914_image.jpg;KUPU membuka lowongan untuk posisi Procurement Staff di Jakarta Selatan. Syarat: Integritas, kemampuan negosiasi, detail, komunikatif, manajemen waktu, mengerti supply chain, drafting kontrak, dan manajemen aset, pengetahuan tentang teknologi. Gaji: Rp5,500,000/Bulan. Lamaran: bit.ly/transcosmosprocure.;0,4;0;0;0;0;0;0,4;Not Fraud
2022-10-15T02:10:06.000Z;2022-10-15_post_lokerjakarta.info915_image.jpg;KUPU mencari HR Admin Staff untuk Jakarta Utara. Syarat: Menguasai administrasi BPJS, bekerja rapi dan sistematis, mengoperasikan Microsoft Word, Excel, PowerPoint, bisa bekerja tim atau individu. Gaji: Rp5,000,000/Bulan. Lamaran: bit.ly/lomihradmin.;0,4;0;0;0;0;0;0,4;Not Fraud
2022-10-15T02:09:22.000Z;2022-10-15_post_lokerjakarta.info916_image.jpg;KUPU mencari Customer Control Service untuk Jakarta Selatan. Syarat: Kemampuan mengoperasikan komputer & Microsoft Office, orientasi pelanggan, kemampuan mendengar & berkomunikasi yang baik. Gaji: Rp4,650,000/Bulan. Lamaran: bit.ly/cmkcs.;0,4;0;0;0;0;0,05;0,45;Not Fraud
2022-10-15T02:08:42.000Z;2022-10-15_post_lokerjakarta.info917_image.jpg;KUPU mencari Cashier untuk Jakarta Utara. Syarat: Teliti, jujur, bertanggung jawab, minimal lulusan SMK/sederajat, fasih dalam administrasi komputer, diutamakan wanita & memiliki ijazah asli SMK, bertempat tinggal di Muara Karang. Gaji: Rp2,000,000/Bulan. Lamaran: bit.ly/hibarbercashier.;0,4;0;0;0;0;0,05;0,45;Not Fraud
2022-10-15T02:03:45.000Z;2022-10-15_post_lokerjakarta.info918_image.jpg;PT. Gemilang Expresindo PPJK/EMKL membuka peluang karir sebagai Cucap Staff Operational. Syarat: Pria/Wanita, maksimal 35 tahun, minimal SMA/SMK/D3/S1, pengalaman minimal 1 tahun, menguasai dokumen ekspor impor, jujur, teliti, disiplin, bertanggung jawab. Lamaran: recruitment@gemilangexpresindo.com.;0;0,25;0;0;0;0;0,25;Not Fraud
2022-10-14T09:33:57.000Z;2022-10-14_post_lokerjakarta.info919_image.jpg;KOBUS SMART SERVICE mencari Field Collector. Syarat: Pendidikan minimal SMA sederajat, usia maksimal 35 tahun, berorientasi pada target, jujur, disiplin, kerjasama, dinamis, memiliki kendaraan bermotor dan SIM C. Fasilitas: Gaji Pokok UMR, insentif bulanan, tunjangan lainnya. Lamaran: recruitment@kobus.id dengan kode posisi & wilayah di subjek email.;0;0,25;0,2;0;0;0;0,45;Not Fraud
